subject,version,browser_event,trial,time,timepoint,stamp,id
6115fe9d0646ea1c604731b6,v5_pilot1,blur,73,1621771,,2024-11-08 19:01:50,20140
5eeeb45360a44437a971aebc,v5_pilot1,blur,215,1578041,,2024-11-08 19:01:50,20141
5eeeb45360a44437a971aebc,v5_pilot1,focus,215,1578044,,2024-11-08 19:01:50,20142
5eeeb45360a44437a971aebc,v5_pilot1,blur,215,1578047,,2024-11-08 19:01:50,20143
5eeeb45360a44437a971aebc,v5_pilot1,focus,215,1581084,,2024-11-08 19:01:54,20144
5eeeb45360a44437a971aebc,v5_pilot1,blur,215,1582988,,2024-11-08 19:01:55,20145
5eeeb45360a44437a971aebc,v5_pilot1,focus,215,1582991,,2024-11-08 19:01:55,20146
5eeeb45360a44437a971aebc,v5_pilot1,blur,215,1583002,,2024-11-08 19:01:55,20147
6115fe9d0646ea1c604731b6,v5_pilot1,focus,73,1641035,,2024-11-08 19:02:09,20148
6115fe9d0646ea1c604731b6,v5_pilot1,blur,74,1648335,,2024-11-08 19:02:17,20149
67215ddb4fe41f208fba792b,v5_pilot1,focus,177,1565610,,2024-11-08 19:02:31,20150
6115fe9d0646ea1c604731b6,v5_pilot1,focus,74,1670415,,2024-11-08 19:02:39,20151
6115fe9d0646ea1c604731b6,v5_pilot1,blur,75,1681920,,2024-11-08 19:02:50,20152
6115fe9d0646ea1c604731b6,v5_pilot1,focus,75,1695016,,2024-11-08 19:03:03,20153
62d06d1b651d6922f62fab9b,v5_pilot1,blur,214,1637557,,2024-11-08 19:03:07,20154
6115fe9d0646ea1c604731b6,v5_pilot1,blur,76,1718521,,2024-11-08 19:03:27,20155
6115fe9d0646ea1c604731b6,v5_pilot1,focus,76,1727046,,2024-11-08 19:03:35,20156
62d06d1b651d6922f62fab9b,v5_pilot1,focus,214,1666006,,2024-11-08 19:03:36,20157
6115fe9d0646ea1c604731b6,v5_pilot1,blur,77,1734224,,2024-11-08 19:03:42,20158
62d06d1b651d6922f62fab9b,v5_pilot1,blur,215,1674091,,2024-11-08 19:03:44,20159
62d06d1b651d6922f62fab9b,v5_pilot1,focus,215,1691457,,2024-11-08 19:04:01,20160
62d06d1b651d6922f62fab9b,v5_pilot1,blur,215,1692787,,2024-11-08 19:04:02,20161
6115fe9d0646ea1c604731b6,v5_pilot1,focus,77,1757914,,2024-11-08 19:04:06,20162
6115fe9d0646ea1c604731b6,v5_pilot1,blur,78,1764033,,2024-11-08 19:04:12,20163
6115fe9d0646ea1c604731b6,v5_pilot1,focus,78,1776915,,2024-11-08 19:04:25,20164
6115fe9d0646ea1c604731b6,v5_pilot1,blur,79,1782467,,2024-11-08 19:04:31,20165
6115fe9d0646ea1c604731b6,v5_pilot1,focus,79,1797762,,2024-11-08 19:04:46,20166
6115fe9d0646ea1c604731b6,v5_pilot1,blur,80,1804051,,2024-11-08 19:04:52,20167
6115fe9d0646ea1c604731b6,v5_pilot1,focus,80,1825570,,2024-11-08 19:05:14,20168
6115fe9d0646ea1c604731b6,v5_pilot1,blur,81,1832986,,2024-11-08 19:05:21,20169
6115fe9d0646ea1c604731b6,v5_pilot1,focus,81,1868933,,2024-11-08 19:05:57,20170
66830b9a809daeabd4534d4f,v5_pilot1,blur,204,2177052,,2024-11-08 19:06:12,20171
66830b9a809daeabd4534d4f,v5_pilot1,focus,204,2184267,,2024-11-08 19:06:19,20172
66830b9a809daeabd4534d4f,v5_pilot1,blur,207,2192595,,2024-11-08 19:06:27,20173
6115fe9d0646ea1c604731b6,v5_pilot1,blur,85,1900295,,2024-11-08 19:06:29,20174
6115fe9d0646ea1c604731b6,v5_pilot1,focus,86,1908783,,2024-11-08 19:06:37,20175
6680a7a2b7e3f773ed458c2f,v5_pilot1,blur,56,425710,,2024-11-08 19:06:39,20176
6680a7a2b7e3f773ed458c2f,v5_pilot1,focus,56,454380,,2024-11-08 19:07:07,20177
66830b9a809daeabd4534d4f,v5_pilot1,focus,207,2237526,,2024-11-08 19:07:12,20178
640175d4fd2062d9fa478050,v5_pilot1,blur,214,2062983,,2024-11-08 19:07:37,20179
66114844b8efff4b2af276ec,v5_pilot1,blur,1,269471,,2024-11-08 19:07:42,20180
66114844b8efff4b2af276ec,v5_pilot1,focus,1,273861,,2024-11-08 19:07:46,20181
640175d4fd2062d9fa478050,v5_pilot1,focus,214,2072381,,2024-11-08 19:07:47,20182
672e29e962095fb3053551b1,v5_pilot1,blur,83,2112020,,2024-11-08 19:08:03,20183
640175d4fd2062d9fa478050,v5_pilot1,blur,215,2092619,,2024-11-08 19:08:07,20184
672e29e962095fb3053551b1,v5_pilot1,focus,83,2118172,,2024-11-08 19:08:08,20185
665e49aac99d8849b08a2a00,v5_pilot1,blur,154,2122430,,2024-11-08 19:09:14,20186
665e49aac99d8849b08a2a00,v5_pilot1,focus,154,2123129,,2024-11-08 19:09:14,20187
6115fe9d0646ea1c604731b6,v5_pilot1,blur,111,2103555,,2024-11-08 19:09:52,20188
66114844b8efff4b2af276ec,v5_pilot1,blur,1,403445,,2024-11-08 19:09:56,20189
66114844b8efff4b2af276ec,v5_pilot1,focus,1,408702,,2024-11-08 19:10:01,20190
6115fe9d0646ea1c604731b6,v5_pilot1,focus,111,2120312,,2024-11-08 19:10:09,20191
6115fe9d0646ea1c604731b6,v5_pilot1,blur,113,2139567,,2024-11-08 19:10:28,20192
6115fe9d0646ea1c604731b6,v5_pilot1,focus,113,2152749,,2024-11-08 19:10:41,20193
6115fe9d0646ea1c604731b6,v5_pilot1,blur,114,2165306,,2024-11-08 19:10:54,20194
6115fe9d0646ea1c604731b6,v5_pilot1,focus,114,2168799,,2024-11-08 19:10:57,20195
6115fe9d0646ea1c604731b6,v5_pilot1,blur,115,2178084,,2024-11-08 19:11:06,20196
657f2c310745eab2771264d8,v5_pilot1,blur,215,2716858,,2024-11-08 19:11:08,20197
6115fe9d0646ea1c604731b6,v5_pilot1,focus,115,2181058,,2024-11-08 19:11:09,20198
6115fe9d0646ea1c604731b6,v5_pilot1,blur,116,2186590,,2024-11-08 19:11:15,20199
6680a7a2b7e3f773ed458c2f,v5_pilot1,blur,71,707678,,2024-11-08 19:11:20,20200
672e29e962095fb3053551b1,v5_pilot1,blur,90,2311698,,2024-11-08 19:11:22,20201
6680a7a2b7e3f773ed458c2f,v5_pilot1,focus,71,709892,,2024-11-08 19:11:22,20202
6115fe9d0646ea1c604731b6,v5_pilot1,focus,116,2199026,,2024-11-08 19:11:27,20203
672e29e962095fb3053551b1,v5_pilot1,focus,90,2329904,,2024-11-08 19:11:40,20204
6115fe9d0646ea1c604731b6,v5_pilot1,blur,118,2213921,,2024-11-08 19:11:42,20205
672e29e962095fb3053551b1,v5_pilot1,blur,90,2334759,,2024-11-08 19:11:45,20206
6115fe9d0646ea1c604731b6,v5_pilot1,focus,118,2221916,,2024-11-08 19:11:50,20207
672e29e962095fb3053551b1,v5_pilot1,focus,90,2345828,,2024-11-08 19:11:56,20208
6115fe9d0646ea1c604731b6,v5_pilot1,blur,119,2230933,,2024-11-08 19:11:59,20209
6115fe9d0646ea1c604731b6,v5_pilot1,focus,119,2254635,,2024-11-08 19:12:23,20210
67215ddb4fe41f208fba792b,v5_pilot1,blur,1,8320,,2024-11-08 19:12:36,20211
67215ddb4fe41f208fba792b,v5_pilot1,focus,1,9035,,2024-11-08 19:12:36,20212
67215ddb4fe41f208fba792b,v5_pilot1,blur,1,9975,,2024-11-08 19:12:37,20213
672e29e962095fb3053551b1,v5_pilot1,blur,91,2386959,,2024-11-08 19:12:38,20214
67215ddb4fe41f208fba792b,v5_pilot1,focus,1,16978,,2024-11-08 19:12:44,20215
67215ddb4fe41f208fba792b,v5_pilot1,blur,1,17616,,2024-11-08 19:12:45,20216
6115fe9d0646ea1c604731b6,v5_pilot1,blur,120,2277470,,2024-11-08 19:12:46,20217
672e29e962095fb3053551b1,v5_pilot1,focus,91,2407231,,2024-11-08 19:12:58,20218
67215ddb4fe41f208fba792b,v5_pilot1,focus,1,35355,,2024-11-08 19:13:03,20219
67215ddb4fe41f208fba792b,v5_pilot1,focus,1,38891,,2024-11-08 19:13:07,20220
67215ddb4fe41f208fba792b,v5_pilot1,blur,1,38432,,2024-11-08 19:13:07,20221
67215ddb4fe41f208fba792b,v5_pilot1,blur,1,40871,,2024-11-08 19:13:08,20222
67215ddb4fe41f208fba792b,v5_pilot1,focus,1,42819,,2024-11-08 19:13:12,20223
672e29e962095fb3053551b1,v5_pilot1,blur,92,2431061,,2024-11-08 19:13:21,20224
6115fe9d0646ea1c604731b6,v5_pilot1,focus,120,2316188,,2024-11-08 19:13:24,20225
672e29e962095fb3053551b1,v5_pilot1,focus,92,2443482,,2024-11-08 19:13:34,20226
6115fe9d0646ea1c604731b6,v5_pilot1,blur,121,2336303,,2024-11-08 19:13:45,20227
6115fe9d0646ea1c604731b6,v5_pilot1,focus,121,2341315,,2024-11-08 19:13:50,20228
672e29e962095fb3053551b1,v5_pilot1,blur,93,2465296,,2024-11-08 19:13:56,20229
6115fe9d0646ea1c604731b6,v5_pilot1,blur,123,2359437,,2024-11-08 19:14:08,20230
672e29e962095fb3053551b1,v5_pilot1,focus,93,2478622,,2024-11-08 19:14:09,20231
6115fe9d0646ea1c604731b6,v5_pilot1,focus,123,2370792,,2024-11-08 19:14:19,20232
6115fe9d0646ea1c604731b6,v5_pilot1,blur,123,2371873,,2024-11-08 19:14:20,20233
6682b0b622da87763c14179c,v5_pilot1,blur,214,2242557,,2024-11-08 19:14:22,20234
672e29e962095fb3053551b1,v5_pilot1,blur,94,2495709,,2024-11-08 19:14:26,20235
672e29e962095fb3053551b1,v5_pilot1,focus,94,2506443,,2024-11-08 19:14:37,20236
6115fe9d0646ea1c604731b6,v5_pilot1,focus,123,2390997,,2024-11-08 19:14:39,20237
6115fe9d0646ea1c604731b6,v5_pilot1,blur,125,2403506,,2024-11-08 19:14:52,20238
672e29e962095fb3053551b1,v5_pilot1,blur,95,2527444,,2024-11-08 19:14:58,20239
6115fe9d0646ea1c604731b6,v5_pilot1,focus,125,2416412,,2024-11-08 19:15:05,20240
6115fe9d0646ea1c604731b6,v5_pilot1,blur,126,2425023,,2024-11-08 19:15:13,20241
6115fe9d0646ea1c604731b6,v5_pilot1,focus,126,2432313,,2024-11-08 19:15:21,20242
672e29e962095fb3053551b1,v5_pilot1,focus,95,2551854,,2024-11-08 19:15:23,20243
