subject,version,browser_event,trial,time,timepoint,stamp,id
66a2aab9918d06137520268f,v5_pilot1,focus,23,1410293,,2024-11-19 15:42:33,26970
6723b58838b840d59c3edea9,v5_pilot1,focus,11,387902,,2024-11-19 15:42:33,26971
66b8d74a8ce8e0d943a6b205,v5_pilot1,blur,31,386694,,2024-11-19 15:42:34,26972
66b8d74a8ce8e0d943a6b205,v5_pilot1,focus,31,390496,,2024-11-19 15:42:38,26973
672f6f0e4bf84469b0cc4598,v5_pilot1,blur,66,1023526,,2024-11-19 15:42:41,26974
672f6f0e4bf84469b0cc4598,v5_pilot1,focus,66,1027200,,2024-11-19 15:42:44,26975
672f51761c544d7f6b883f9c,v5_pilot1,blur,20,558720,,2024-11-19 15:42:47,26976
6738a8181d40eb247d0dfb7b,v5_pilot1,blur,37,1026809,,2024-11-19 15:42:52,26977
6060f15cdc1a3c002e38b9a4,v5_pilot1,blur,41,584376,,2024-11-19 15:42:53,26978
6365b39d456c37b91bf98540,v5_pilot1,blur,70,1134764,,2024-11-19 15:42:59,26979
6723b58838b840d59c3edea9,v5_pilot1,blur,12,419241,,2024-11-19 15:43:03,26980
63b18d94775ad4aad221103c,v5_pilot1,focus,2,834715,,2024-11-19 15:43:05,26981
6060f15cdc1a3c002e38b9a4,v5_pilot1,focus,41,597701,,2024-11-19 15:43:06,26982
63b18d94775ad4aad221103c,v5_pilot1,blur,3,837893,,2024-11-19 15:43:08,26983
63ad82b1461f02fdca26b7ed,v5_pilot1,focus,1,1766794,,2024-11-19 15:43:09,26984
672f6f0e4bf84469b0cc4598,v5_pilot1,blur,67,1057548,,2024-11-19 15:43:15,26985
63ad82b1461f02fdca26b7ed,v5_pilot1,blur,3,1775399,,2024-11-19 15:43:16,26986
672f6f0e4bf84469b0cc4598,v5_pilot1,focus,67,1060350,,2024-11-19 15:43:17,26987
672b753aa2fa18278c7ac134,v5_pilot1,blur,25,680177,,2024-11-19 15:43:24,26988
6738a8181d40eb247d0dfb7b,v5_pilot1,focus,37,1060699,,2024-11-19 15:43:26,26989
6060f15cdc1a3c002e38b9a4,v5_pilot1,blur,45,618788,,2024-11-19 15:43:27,26990
637e31794e63dcbc52047f13,v5_pilot1,blur,61,1562617,,2024-11-19 15:43:35,26991
637e31794e63dcbc52047f13,v5_pilot1,focus,61,1564166,,2024-11-19 15:43:36,26992
5f88877885e51d02acd71b12,v5_pilot1,focus,43,1256837,,2024-11-19 15:43:48,26993
672f51761c544d7f6b883f9c,v5_pilot1,focus,20,623002,,2024-11-19 15:43:51,26994
672b753aa2fa18278c7ac134,v5_pilot1,focus,25,716530,,2024-11-19 15:43:55,26995
672f51761c544d7f6b883f9c,v5_pilot1,blur,21,633001,,2024-11-19 15:44:01,26996
5f47f20025bc3c12380a5cf4,v5_pilot1,blur,70,614035,,2024-11-19 15:44:03,26997
5ed3fdbdb6ee6f39f590e455,v5_pilot1,blur,70,1008070,,2024-11-19 15:44:08,26998
5ed3fdbdb6ee6f39f590e455,v5_pilot1,focus,70,1010970,,2024-11-19 15:44:11,26999
5ed3fdbdb6ee6f39f590e455,v5_pilot1,blur,70,1012589,,2024-11-19 15:44:12,27000
672c9037d134880ea9394c8b,v5_pilot1,focus,6,747732,,2024-11-19 15:44:18,27001
672c9037d134880ea9394c8b,v5_pilot1,blur,6,753482,,2024-11-19 15:44:19,27002
5f47f20025bc3c12380a5cf4,v5_pilot1,focus,70,633673,,2024-11-19 15:44:23,27003
5f47f20025bc3c12380a5cf4,v5_pilot1,blur,70,635142,,2024-11-19 15:44:24,27004
6738a8181d40eb247d0dfb7b,v5_pilot1,blur,43,1129504,,2024-11-19 15:44:34,27005
672c9037d134880ea9394c8b,v5_pilot1,focus,6,772100,,2024-11-19 15:44:37,27006
672c9037d134880ea9394c8b,v5_pilot1,blur,6,778748,,2024-11-19 15:44:44,27007
63b18d94775ad4aad221103c,v5_pilot1,focus,3,933304,,2024-11-19 15:44:44,27008
63b18d94775ad4aad221103c,v5_pilot1,blur,3,940531,,2024-11-19 15:44:51,27009
63ad82b1461f02fdca26b7ed,v5_pilot1,focus,3,1871293,,2024-11-19 15:44:53,27010
63ad82b1461f02fdca26b7ed,v5_pilot1,blur,3,1872101,,2024-11-19 15:44:53,27011
5f88877885e51d02acd71b12,v5_pilot1,blur,46,1323203,,2024-11-19 15:44:54,27012
63ad82b1461f02fdca26b7ed,v5_pilot1,focus,3,1873989,,2024-11-19 15:44:55,27013
6738a8181d40eb247d0dfb7b,v5_pilot1,focus,43,1151481,,2024-11-19 15:44:57,27014
63ad82b1461f02fdca26b7ed,v5_pilot1,blur,3,1876493,,2024-11-19 15:44:58,27015
672f51761c544d7f6b883f9c,v5_pilot1,focus,21,689154,,2024-11-19 15:44:58,27016
6723b58838b840d59c3edea9,v5_pilot1,focus,12,540906,,2024-11-19 15:45:05,27017
6723b58838b840d59c3edea9,v5_pilot1,blur,12,543368,,2024-11-19 15:45:06,27018
672b753aa2fa18278c7ac134,v5_pilot1,blur,30,790764,,2024-11-19 15:45:09,27019
672c9037d134880ea9394c8b,v5_pilot1,focus,6,808189,,2024-11-19 15:45:13,27020
6738a8181d40eb247d0dfb7b,v5_pilot1,blur,44,1170177,,2024-11-19 15:45:16,27021
672b753aa2fa18278c7ac134,v5_pilot1,focus,30,801931,,2024-11-19 15:45:20,27022
666149cb6a138209b157427b,v5_pilot1,blur,40,1332717,,2024-11-19 15:45:24,27023
666149cb6a138209b157427b,v5_pilot1,focus,40,1333534,,2024-11-19 15:45:24,27024
669bbb80a4d3f60ccab32b88,v5_pilot1,blur,70,947507,,2024-11-19 15:45:25,27025
669bbb80a4d3f60ccab32b88,v5_pilot1,focus,70,950503,,2024-11-19 15:45:28,27026
669bbb80a4d3f60ccab32b88,v5_pilot1,blur,70,951507,,2024-11-19 15:45:29,27027
660ff598a3391e9b7d8feab4,v5_pilot1,blur,52,1296640,,2024-11-19 15:45:31,27028
6738a8181d40eb247d0dfb7b,v5_pilot1,focus,44,1188809,,2024-11-19 15:45:33,27029
669bbb80a4d3f60ccab32b88,v5_pilot1,focus,70,957002,,2024-11-19 15:45:34,27030
669bbb80a4d3f60ccab32b88,v5_pilot1,blur,70,958461,,2024-11-19 15:45:36,27031
672b753aa2fa18278c7ac134,v5_pilot1,blur,32,825845,,2024-11-19 15:45:45,27032
669bbb80a4d3f60ccab32b88,v5_pilot1,focus,70,972175,,2024-11-19 15:45:50,27033
65ff3929d5f659007670f77a,v5_pilot1,blur,70,945466,,2024-11-19 15:45:50,27034
669bbb80a4d3f60ccab32b88,v5_pilot1,blur,70,973241,,2024-11-19 15:45:51,27035
65ff3929d5f659007670f77a,v5_pilot1,focus,70,948055,,2024-11-19 15:45:53,27036
65ff3929d5f659007670f77a,v5_pilot1,blur,70,948633,,2024-11-19 15:45:54,27037
660ff598a3391e9b7d8feab4,v5_pilot1,focus,52,1321689,,2024-11-19 15:45:56,27038
6723b58838b840d59c3edea9,v5_pilot1,focus,12,594841,,2024-11-19 15:45:59,27039
66b8d74a8ce8e0d943a6b205,v5_pilot1,blur,38,591137,,2024-11-19 15:45:59,27040
66b8d74a8ce8e0d943a6b205,v5_pilot1,focus,38,593677,,2024-11-19 15:46:01,27041
