"subject","version","browser_event","trial","time","timepoint","stamp","id"
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",34,63222,NA,"2025-04-08 17:49:09",39952
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",35,65549,NA,"2025-04-08 17:49:11",39953
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",37,66882,NA,"2025-04-08 17:49:13",39954
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",37,68468,NA,"2025-04-08 17:49:14",39955
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",39,69847,NA,"2025-04-08 17:49:16",39956
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",39,71278,NA,"2025-04-08 17:49:17",39957
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",41,73094,NA,"2025-04-08 17:49:19",39958
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",41,73939,NA,"2025-04-08 17:49:20",39959
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",43,76348,NA,"2025-04-08 17:49:22",39961
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",43,77203,NA,"2025-04-08 17:49:23",39962
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",45,80180,NA,"2025-04-08 17:49:26",39963
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",45,81110,NA,"2025-04-08 17:49:27",39964
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",47,82038,NA,"2025-04-08 17:49:28",39965
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",47,83228,NA,"2025-04-08 17:49:29",39966
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",49,95923,NA,"2025-04-08 17:49:42",39968
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",52,107624,NA,"2025-04-08 17:49:54",39970
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",52,108453,NA,"2025-04-08 17:49:54",39971
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",52,113555,NA,"2025-04-08 17:49:59",39972
"acf39830b506144f1a428cbd18320b17","v5_pilot2","blur",125,1058904,NA,"2024-12-19 19:42:12",27762
"c615e1b8abceb4fdaf0d560ce8232631","v5_pilot2","blur",126,518669,NA,"2024-12-19 19:37:18",27740
"c615e1b8abceb4fdaf0d560ce8232631","v5_pilot2","focus",126,567953,NA,"2024-12-19 19:38:07",27744
"c615e1b8abceb4fdaf0d560ce8232631","v5_pilot2","blur",126,568624,NA,"2024-12-19 19:38:08",27745
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","blur",52,270476,NA,"2025-04-08 18:00:38",40053
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","focus",52,274353,NA,"2025-04-08 18:00:42",40054
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","blur",53,281978,NA,"2025-04-08 18:00:50",40058
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","focus",53,518905,NA,"2025-04-08 18:04:47",40121
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","blur",4,69927,NA,"2025-04-08 18:06:01",40142
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","focus",4,79752,NA,"2025-04-08 18:06:10",40144
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","blur",53,179313,NA,"2025-04-08 18:07:50",40154
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","focus",53,239938,NA,"2025-04-08 18:08:51",40160
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","blur",1,304,NA,"2025-04-08 18:08:55",40161
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","focus",1,1330,NA,"2025-04-08 18:08:57",40162
"e3d2b07323399a7ffd04f9fdc740de3d","pilot3b","blur",1,5006,NA,"2025-04-08 18:09:00",40163
"8bb2589b56ebada14704e7fc40ede764","pilot3b","blur",2,61965,NA,"2025-04-08 17:39:04",39712
"8bb2589b56ebada14704e7fc40ede764","pilot3b","focus",2,65800,NA,"2025-04-08 17:39:08",39713
"a35c3049f238d7ab5cad27a61286cdd4","v5_pilot2","blur",96,377979,NA,"2024-12-20 17:00:23",28804
"a35c3049f238d7ab5cad27a61286cdd4","v5_pilot2","focus",96,377980,NA,"2024-12-20 17:00:23",28805
"a35c3049f238d7ab5cad27a61286cdd4","v5_pilot2","blur",105,534739,NA,"2024-12-20 17:03:00",28932
"a35c3049f238d7ab5cad27a61286cdd4","v5_pilot2","focus",105,1796484,NA,"2024-12-20 17:24:02",29467
"a35c3049f238d7ab5cad27a61286cdd4","v5_pilot2","blur",105,1798542,NA,"2024-12-20 17:24:04",29469
"a35c3049f238d7ab5cad27a61286cdd4","v5_pilot2","focus",105,1800620,NA,"2024-12-20 17:24:06",29470
"a35c3049f238d7ab5cad27a61286cdd4","v5_pilot2","blur",105,1801627,NA,"2024-12-20 17:24:07",29471
"782f5a3d3463fb8150411594e5df95fe","pilot3b","blur",2,48336,NA,"2025-04-08 17:32:44",39638
"782f5a3d3463fb8150411594e5df95fe","pilot3b","focus",2,235401,NA,"2025-04-08 17:35:51",39680
"782f5a3d3463fb8150411594e5df95fe","pilot3b","blur",2,238786,NA,"2025-04-08 17:35:55",39681
"782f5a3d3463fb8150411594e5df95fe","pilot3b","focus",2,303825,NA,"2025-04-08 17:37:00",39702
"782f5a3d3463fb8150411594e5df95fe","pilot3b","blur",53,433932,NA,"2025-04-08 17:39:10",39714
"782f5a3d3463fb8150411594e5df95fe","pilot3b","focus",53,447449,NA,"2025-04-08 17:39:23",39715
"782f5a3d3463fb8150411594e5df95fe","pilot3b","blur",53,449060,NA,"2025-04-08 17:39:25",39716
"782f5a3d3463fb8150411594e5df95fe","pilot3b","focus",53,473696,NA,"2025-04-08 17:39:50",39727
"0d60c3b6b1930f724ea8245f10a708bf","pilot3b","blur",53,208372,NA,"2025-04-08 17:40:28",39733
"0d60c3b6b1930f724ea8245f10a708bf","pilot3b","focus",53,215553,NA,"2025-04-08 17:40:35",39739
"0d60c3b6b1930f724ea8245f10a708bf","pilot3b","blur",53,216967,NA,"2025-04-08 17:40:36",39740
"0d60c3b6b1930f724ea8245f10a708bf","pilot3b","focus",53,219026,NA,"2025-04-08 17:40:38",39742
"0d60c3b6b1930f724ea8245f10a708bf","pilot3b","blur",53,219894,NA,"2025-04-08 17:40:39",39743
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","blur",63,421060,NA,"2024-12-20 16:32:44",27892
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","focus",63,548915,NA,"2024-12-20 16:34:52",27911
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","blur",67,606774,NA,"2024-12-20 16:35:49",27917
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","focus",67,633972,NA,"2024-12-20 16:36:17",27927
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","blur",67,639816,NA,"2024-12-20 16:36:22",27928
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","focus",67,674265,NA,"2024-12-20 16:36:57",27935
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","blur",69,775050,NA,"2024-12-20 16:38:38",27945
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","focus",69,805691,NA,"2024-12-20 16:39:08",27955
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","blur",74,895559,NA,"2024-12-20 16:40:38",27972
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","focus",74,900234,NA,"2024-12-20 16:40:43",27975
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","blur",74,901049,NA,"2024-12-20 16:40:44",27976
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","focus",74,907596,NA,"2024-12-20 16:40:50",27978
"824c3f0b04cab681b643cf1b76fe5ee9","v5_pilot2","blur",1,2464,NA,"2024-12-20 16:40:55",27981
"4e6870ae601da3c84853362f90a2f939","pilot3b","focus",1,8520,NA,"2025-04-08 17:53:53",39989
"4e6870ae601da3c84853362f90a2f939","pilot3b","blur",53,160777,NA,"2025-04-08 17:56:26",40007
"4e6870ae601da3c84853362f90a2f939","pilot3b","focus",53,161966,NA,"2025-04-08 17:56:26",40008
"c74695ba87fa46e9815d89d73087f332","v5_pilot2","blur",13,118158,NA,"2024-12-20 16:31:40",27884
"c74695ba87fa46e9815d89d73087f332","v5_pilot2","focus",13,167394,NA,"2024-12-20 16:32:29",27890
"c74695ba87fa46e9815d89d73087f332","v5_pilot2","blur",73,369600,NA,"2024-12-20 16:35:52",27919
"c74695ba87fa46e9815d89d73087f332","v5_pilot2","focus",73,375398,NA,"2024-12-20 16:35:57",27920
"c74695ba87fa46e9815d89d73087f332","v5_pilot2","blur",74,383466,NA,"2024-12-20 16:36:05",27923
"200d8066c68046d81a1b74f8cc3763e6","pilot3b","blur",52,104975,NA,"2025-04-07 18:27:54",39324
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",1,152696,NA,"2024-12-19 19:19:44",27587
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",1,153486,NA,"2024-12-19 19:19:45",27588
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",1,157080,NA,"2024-12-19 19:19:49",27589
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",3,164736,NA,"2024-12-19 19:19:56",27590
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",3,176537,NA,"2024-12-19 19:20:08",27593
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",5,182786,NA,"2024-12-19 19:20:14",27594
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",5,183533,NA,"2024-12-19 19:20:15",27595
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",5,184009,NA,"2024-12-19 19:20:15",27596
