subject,version,browser_event,trial,time,timepoint,stamp,id
66294d640a01331820e837f3,pilot3b,focus,1,58372,,2025-04-08 18:03:40,40098
6658e4f0181c5007b04398cb,pilot3b,blur,52,228191,,2025-04-08 18:03:43,40100
61084c1b17317cb726b6cd29,pilot3b,blur,52,118878,,2025-04-08 18:03:50,40101
6633a447cefc384785ec5e16,pilot3b,focus,0,0,,2025-04-08 18:03:53,40102
61084c1b17317cb726b6cd29,pilot3b,focus,52,129006,,2025-04-08 18:04:00,40103
61084c1b17317cb726b6cd29,pilot3b,blur,53,136375,,2025-04-08 18:04:08,40104
5e46f490a5748507c57e3c5f,pilot3b,blur,53,140058,,2025-04-08 18:04:17,40105
5e46f490a5748507c57e3c5f,pilot3b,focus,53,148121,,2025-04-08 18:04:25,40113
5e46f490a5748507c57e3c5f,pilot3b,blur,1,7260,,2025-04-08 18:04:36,40117
59565b1bbbb52400017ad4e1,pilot3b,focus,53,518905,,2025-04-08 18:04:47,40121
6306d4da805f2e38a841c3ad,pilot3b,focus,1,473585,,2025-04-08 18:05:24,40124
6633a447cefc384785ec5e16,pilot3b,blur,52,104860,,2025-04-08 18:05:38,40131
6633a447cefc384785ec5e16,pilot3b,focus,52,105998,,2025-04-08 18:05:39,40132
6633a447cefc384785ec5e16,pilot3b,blur,52,106779,,2025-04-08 18:05:40,40133
6633a447cefc384785ec5e16,pilot3b,focus,52,108282,,2025-04-08 18:05:41,40134
6633a447cefc384785ec5e16,pilot3b,blur,53,111828,,2025-04-08 18:05:45,40135
6633a447cefc384785ec5e16,pilot3b,focus,53,113074,,2025-04-08 18:05:46,40136
6633a447cefc384785ec5e16,pilot3b,blur,53,114125,,2025-04-08 18:05:47,40137
671acb9f5ff5180a6a5dceb3,pilot3b,blur,13,172407,,2025-04-08 18:05:48,40138
602aaba2c2eb7c106100e516,pilot3b,focus,0,1,,2025-04-08 18:05:49,40139
673b74bf38255f5d35ff3987,pilot3b,blur,53,205578,,2025-04-08 18:05:52,40140
59565b1bbbb52400017ad4e1,pilot3b,blur,4,69927,,2025-04-08 18:06:01,40142
66294d640a01331820e837f3,pilot3b,blur,53,202129,,2025-04-08 18:06:04,40143
59565b1bbbb52400017ad4e1,pilot3b,focus,4,79752,,2025-04-08 18:06:10,40144
66294d640a01331820e837f3,pilot3b,focus,53,216289,,2025-04-08 18:06:18,40145
671acb9f5ff5180a6a5dceb3,pilot3b,focus,49,229411,,2025-04-08 18:06:45,40146
673b74bf38255f5d35ff3987,pilot3b,focus,53,262230,,2025-04-08 18:06:49,40147
